Date_Heure,y_true,randomforest,lgbm,elasticnet
2025-09-22 11:00:00,1482.03,1050.69010840314,1329.496907485602,911.2143919829509
2025-09-22 12:00:00,1500.66,989.9297459824306,1225.1619029342648,783.5837375821916
2025-09-22 13:00:00,1594.34,1085.4020418912935,1458.5366605961103,1020.9791284283477
2025-09-22 14:00:00,1579.01,1121.3744963976112,1605.9088759894744,1137.7990492556296
2025-09-22 15:00:00,1409.53,1067.2365846951648,1317.8245526472517,938.7185549503017
2025-09-22 16:00:00,1222.35,1059.2203504268455,1340.764181768665,996.3324993760089
2025-09-22 17:00:00,1160.22,1070.1215220787078,1356.915285816366,1004.6594891091868
2025-09-22 18:00:00,1285.37,1066.039958685637,1355.409390239318,1000.4377716983615
2025-09-22 19:00:00,1500.33,1063.5496843590054,1275.5202533173515,967.061080357118
2025-09-22 20:00:00,1232.31,944.2392323039428,1122.7015880102474,793.7526366714512
2025-09-22 21:00:00,828.79,732.6424735954197,881.7416745888795,512.9132779653169
2025-09-22 22:00:00,891.03,629.3142827599637,755.0469723908755,485.23750771715333
2025-09-22 23:00:00,542.21,498.17052199172804,588.9440424657922,325.87270131849334
2025-09-23 00:00:00,544.23,366.52752357431405,424.1166394609754,215.00078888502824
2025-09-23 01:00:00,286.83,220.8952705272622,328.2515109306131,154.08309868690182
2025-09-23 02:00:00,415.13,178.46214722174196,252.7534150293805,124.44928185955385
2025-09-23 03:00:00,135.93,159.58445117446615,271.03424456445197,114.2042440283958
2025-09-23 04:00:00,184.47,154.4007760868377,279.6520157175767,113.28260409998519
2025-09-23 05:00:00,373.49,185.8300729560861,282.8301954902038,136.54258050920674
2025-09-23 06:00:00,249.97,194.09540576775493,319.2761273460076,139.71345730583656
2025-09-23 07:00:00,209.19,195.6950402439137,316.31022130213586,142.60222233123804
2025-09-23 08:00:00,380.11,219.79307694356632,306.0027616373122,164.6402294570706
2025-09-23 09:00:00,359.69,285.4816699766535,391.9050043389776,194.03897053993703
2025-09-23 10:00:00,429.5,171.60240310984392,288.42887673861287,110.72260704334514
2025-09-23 11:00:00,435.39,210.68429880908027,318.47521597288306,155.53792165646647
2025-09-23 12:00:00,417.8,269.871687719066,390.6340663365629,186.49682809213084
2025-09-23 13:00:00,339.22,300.3129587725542,426.52750811658467,206.85654524152008
2025-09-23 14:00:00,723.55,385.4107037225221,567.9495116471804,269.05934454917036
2025-09-23 15:00:00,648.59,567.2502362555375,742.5330890535997,419.7730292450077
2025-09-23 16:00:00,927.55,835.2436429949333,903.6958422475589,722.7118000523355
2025-09-23 17:00:00,981.64,992.5095607866385,1206.3352652922392,1009.0356456122859
2025-09-23 18:00:00,1178.98,1109.4519918585056,1257.1255354698437,1062.3385794314624
